;Unnamed: 0;full_text;created_at;retweet_count;favorite_count
383;2311;"It's nearly a year since #BP &amp; #Lightsource created @LightsourceBP. To mark the milestone we are hosting a @LinkedIn Q&amp;A session a week today. Head this way with your questions ➡️  https://t.co/upxEoojXwe https://t.co/kqmagPdaMg";Thu Nov 22 14:36:36 +0000 2018;2;2
384;2310;"#BPVentures is connecting &amp; growing new #energy businesses. In the last ten years, we have invested over $400 million in #tech companies across more than 40 entitles with 200+ co-investors: https://t.co/P1aYAmtjfX https://t.co/iCF4n4fTG7";Thu Nov 22 16:54:26 +0000 2018;2;11
385;2309;Big moment for the UK – a new supply of #energy as #BP starts oil production from Clair Ridge in the #North Sea. Read the amazing story here: https://t.co/YDpZevDqpP https://t.co/XPUMeiTyHx;Fri Nov 23 06:54:50 +0000 2018;33;74
386;2308;@Shell_UKLtd #Teamwork 💪💪;Fri Nov 23 10:01:13 +0000 2018;0;2
387;2307;A major new landmark, and source of energy, for the UK. The story behind #ClairRidge, our 6th new upstream major project to come on stream this year: https://t.co/6NKgOweQvO https://t.co/YrxCAFSuSn;Fri Nov 23 11:51:45 +0000 2018;151;292
388;2306;@marksandspencer @TaylorFordham1 We're really sorry about the mix-up on the flavours. We've passed it on to our Careline Team who will get in touch with the store. Thanks ^AW;Fri Nov 23 12:42:01 +0000 2018;0;0
389;2305;@Wilfred_Diego Hi Wilfred. A variety of factors go into setting fuel prices - supply chain, competition etc. Our fuels also offer more than standard fuel. Additives help to maintain your engine and can even make it more efficient. Here's some info: https://t.co/n9ZEvO7GS7 ^AW;Fri Nov 23 12:55:37 +0000 2018;0;1
390;2304;"⚡️ “Clair Ridge first oil”

https://t.co/7urEVqzSuX";Fri Nov 23 15:00:35 +0000 2018;9;42
391;2303;"Let’s go! The team on the Falcon Force barge mark another milestone in the hook-up &amp; commissioning of the WDA &amp; ROA platforms for the #Tangguh Expansion Project, offshore #Indonesia. https://t.co/p5NHHpaUSs";Sat Nov 24 09:22:06 +0000 2018;4;19
392;2302;@rjedwards_btone - thanks for flagging this. Can you let us know the name or the location of the service station and the time the picture was taken (roughly) and we’ll look into it. Thanks, ^AB;Sat Nov 24 15:56:23 +0000 2018;0;0
393;2301;Standing on the shoulder of giants. Clair Ridge lights up the #NorthSea. Read the full amazing story here: https://t.co/6NKgOweQvO https://t.co/oYM26a9zTd;Sat Nov 24 16:18:05 +0000 2018;10;23
394;2300;"🎥 Clair Ridge supplies the UK with a major new source of oil. Watch the story behind this great project &amp; read more here: https://t.co/6NKgOwwrUo https://t.co/5tg4ik3cOg";Sun Nov 25 11:42:00 +0000 2018;14;25
395;2299;@jaysta1979 We’re very sorry to hear you had a bad experience. We really value this kind of feedback to help us offer the best customer experience. We will be sure to pass this on the relevant teams. Thanks ^BW;Sun Nov 25 15:16:47 +0000 2018;0;0
396;2298;@dlt1366 Hi Dave. Thank you for sharing this feedback. We’ll get in touch with the relevant team and pass this on. Thanks ^BW;Sun Nov 25 15:20:51 +0000 2018;0;0
397;2297;As Clair Ridge starts production, head to our @instagram channel to take a look at what life is like on the platform #Behindthescenes https://t.co/T4rLij0WYv #BTS https://t.co/QLXfrEyZvi;Mon Nov 26 08:38:12 +0000 2018;1;12
398;2296;@TheCowb35992778 Hi there. We're really sorry there weren't any baguettes or coffees available. We've passed it on to our Customer Careline Team who will look into it and hopefully have it sorted for your future visits. Thanks ^AW;Mon Nov 26 10:19:11 +0000 2018;0;0
399;2295;@rjedwards_btone Hi Robert-John. Thank you for bringing this to our attention. We've passed this on to our Careline Team who will investigate it further and be in touch. Thanks ^AW;Mon Nov 26 10:24:20 +0000 2018;0;0
400;2294;@terrifreeburn Hi Terri. Thanks for getting in touch. If you could drop our support team a quick line, they'll take a look into it for you. Their email address is bpmeuk@bp.com Thanks ^AW;Mon Nov 26 10:26:49 +0000 2018;0;0
401;2293;@Two7Five Hi Craig. Please can you let us know which station this is at and we'll get our team to look into it? Thanks ^AW;Mon Nov 26 10:28:41 +0000 2018;0;0
402;2292;@jamesparton Hi James. You can use the app on your phone as long as you're inside a closed, stationary vehicle. Just make sure you stop using it before you get out to fill up. Thanks ^AW;Mon Nov 26 10:31:19 +0000 2018;0;0
403;2291;What role does the board play in leading BP towards a sustainable future? We have answered this and other key questions from stakeholders in our #sustainabilityreport https://t.co/uj8bAQcMbi https://t.co/5QYsbsWvqI;Mon Nov 26 14:23:08 +0000 2018;5;22
404;2290;👏👏Learn how @Castrol is keeping the @NASAInSight lander moving https://t.co/z0lYKyW22B #MarsLanding https://t.co/MHekfr0WKg;Tue Nov 27 08:32:06 +0000 2018;2;11
405;2289;@bumpykid Brandon, we are very sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any further details you have, including the site address.;Tue Nov 27 09:04:39 +0000 2018;0;0
406;2288;@TDWOOD213 We're sorry to hear about this experience, Tracy. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with details, including the site address.;Tue Nov 27 09:44:45 +0000 2018;0;0
407;2287;@rjedwards_btone I'm really sorry to hear this happened. Can you please provide me with your email address so we can discuss this further ? Our reference for the case is 1-7166322782. I'm looking forward to hearing from you. Kind regards, David.;Tue Nov 27 11:19:08 +0000 2018;0;0
408;2286;"Just 2️⃣ days to go until our @LightsourceBP @LinkedIn Q&amp;A session. Head this way with your questions ➡️ https://t.co/upxEoojXwe https://t.co/2YS9KlyQSs";Tue Nov 27 14:07:16 +0000 2018;3;3
409;2285;".@Castrol is helping over 200 🚗 dealerships go #carbon neutral. Borneo Motors  in #Singapore, is #reducing &amp; #offsetting 100% of its operating #emissions, saving an equivalent to 847 return ✈️ from Singapore to London!    
https://t.co/04u9deQ4CV https://t.co/7VvszjJ7y6 https://t.co/Nxv6cI9jZ6";Wed Nov 28 07:42:11 +0000 2018;2;2
410;2284;👏👏 https://t.co/grPakLsKP1;Wed Nov 28 08:01:54 +0000 2018;2;9
411;2283;@TheCowb35992778 Thank you for bringing this to our attention. I would be happy to look into this and if you wish to receive some feedback please kindly provide us your email address, so we can contact you afterwards. Your case ref 1-7175636341 Kind regards Careline Team;Wed Nov 28 09:56:22 +0000 2018;0;0
412;2282;We're proud to be part of this great @OGCInews #CCUS project https://t.co/oGBZeDpPKa;Wed Nov 28 10:12:08 +0000 2018;2;4
413;2281;#BP is proud to be part of the UK’s first commercial full-chain Carbon Capture Utilization and Storage (CCUS) project in Teesside #CCUS https://t.co/mCzbJ0cKpM;Wed Nov 28 14:45:49 +0000 2018;14;36
414;2280;.@LightsourceBP celebrates 1st birthday with move into #Brazil - another exciting step for the solar partnership  which has more than doubled its global footprint in a year: https://t.co/pGdyvHMmX8 https://t.co/n6yoRLnbJt;Wed Nov 28 16:07:07 +0000 2018;3;6
415;2279;@_alynnb Good afternoon, can you please confirm where this happened so we can share with the appropriate team?;Wed Nov 28 16:24:05 +0000 2018;0;0
416;2278;@StuartHumphryes We love this photo - are we able to use it on our channels? If so, could you send it to socialmedia@bp.com;Thu Nov 29 07:22:17 +0000 2018;0;2
417;2277;"Today's the day for our @LightsourceBP @LinkedIn Q&amp;A session. Head this way with your questions ➡️ https://t.co/upxEoojXwe https://t.co/ag12PEwq6y";Thu Nov 29 08:07:05 +0000 2018;2;7
418;2276;@_alynnb Thank you for the additional information. We've passed this along internally, but would appreciate if you would contact our Consumer Relations team at bpconsumer@bp.com regarding this incident and include any other details you may have, including the address you shared.;Thu Nov 29 08:15:46 +0000 2018;0;0
419;2275;Clair Ridge has just started production in the #NorthSea, but do you know when the Clair field was first discovered? 🤔 #TBT #ThrowbackThursday;Thu Nov 29 11:32:10 +0000 2018;6;11
420;2274;How #BP is playing a part in the Clean Gas Project, a world-first in #CCUS technology for capturing emissions from gas-fired power generation: https://t.co/FQ0DnEv91U https://t.co/xgFfe19RXH;Thu Nov 29 13:07:05 +0000 2018;1;9
421;2273;"#BP global #energy #trading one of first users of @VaktGlobal #blockchain platform https://t.co/I2lvxs31JX
#digitalization #innovation #oilandgas #OOTT https://t.co/KnVy8x19Xr";Thu Nov 29 14:26:07 +0000 2018;4;15
422;2272;"Today's the day for our @LightsourceBP @LinkedIn Q&amp;A session. Head this way with your questions ➡️ https://t.co/upxEooByUO https://t.co/g3iNdbwpq0";Thu Nov 29 15:00:53 +0000 2018;4;7
423;2271;It’s been one year since we partnered with Lightsource to create @LightsourceBP. Together, we’re striving for a low #carbon future and advancing #solar ☀️  https://t.co/VSf0HsVpJI https://t.co/RXuhDIf9UA;Thu Nov 29 16:07:22 +0000 2018;20;83
424;2270;@abigailrenker Hi Abby,  while there may be other retailers that use green nozzles for diesel fuel, there is no industry-wide regulation specifying the color of the diesel dispenser nozzle. As a result, nozzle colors will vary across retail sites.;Thu Nov 29 21:58:25 +0000 2018;1;1
425;2269;.@LightsourceBP ☀️is taking over our @instagram account! Take a look 👀: https://t.co/T4rLij0WYv  #solar #renewables https://t.co/S3AaYJiCxM;Fri Nov 30 08:07:10 +0000 2018;3;5
426;2268;"@TeslaInTheUK @BP_Press Hi @TeslaInTheUK The planning for the forecourt roll-out is underway &amp; we will be sharing further details once the first units are installed.";Fri Nov 30 11:18:22 +0000 2018;0;0
427;2267;"Speaking at our #BPVentures event in #London, @ElectronDLT CEO @paulmassara emphasised the need for the industry to embrace new technologies like #blockchain to speed up reaction times &amp; optimise data https://t.co/5D2lmfDauD";Sun Dec 02 11:34:20 +0000 2018;3;12
428;2266;"A project that needed thousands of engineers working in some of the deepest waters, biggest waves &amp; sharpest winds. The story of Clair Ridge: https://t.co/6NKgOweQvO #NorthSea https://t.co/4IubUSAiW5";Mon Dec 03 08:46:20 +0000 2018;11;39
429;2265;@MarkSDobson Great photo! Thanks for sharing;Mon Dec 03 09:31:43 +0000 2018;0;1
430;2264;The @BizRoundtable #EmbracingSustainability challenge has reached @BP_plc after a challenge from Steven Demetriou of @JacobsConnects. We are challenging @lynnedoughtie of @KPMG_US to share how they are embracing sustainability. https://t.co/FVeJRyL62j https://t.co/Ouo4AvDyRB;Mon Dec 03 14:01:49 +0000 2018;6;27
431;2263;👏 👏 Huge congratulations to #BP's Ross O'Brien, who has been named 2018's Rising Star 🌟 by the World Refining Association at the European Refining Technology Conference! #ERTC2018 https://t.co/Hprutv8JCI https://t.co/oyPR9IM8fM;Tue Dec 04 14:52:14 +0000 2018;2;11
432;2262;@Zeffania Hi Ben. Yes, you can fill up up to £100 with BPme. Even higher if you're using a fuel card. If you're having any issues with the app, please drop our support team a line at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW;Tue Dec 04 17:34:49 +0000 2018;0;0
433;2261;@katej150 @nectar Hi Kate. OH no! Sorry about that 🙈 Hang on to the receipt and use it next time you're in. If you have any issues at all, just drop our Customer Careline Team an email at careline@bp.com and they'll help you out. Thanks ^AW;Tue Dec 04 17:39:08 +0000 2018;0;1
434;2260;".@BloombergNEF data presented by BNEF Head of Strategy Michael Wilshire at our recent #BPVentures event shows that digital technology is reducing costs &amp; improving performance across the #energy industry https://t.co/4SqL9SZh6D";Wed Dec 05 09:02:23 +0000 2018;1;14
435;2259;@cider_mad Hi Keith. Sorry you couldn't get any fuel. We've passed this on to our Customer Careline Team. Please can you let us know which BP sites you went to, so they can look into what happened? Thanks ^AW;Wed Dec 05 09:10:26 +0000 2018;0;0
436;2258;@TrudyCornwell Hi Trudy. Sorry to hear you've been charged twice. Please email our Customer Careline Team and they'll look into it for you. Their email address is careline@bp.com Thanks ^AW;Wed Dec 05 09:13:37 +0000 2018;0;0
437;2257;@Zeffania Ah sorry Ben, our mistake. Glad you made it back home OK. Thanks ^AW;Wed Dec 05 09:15:10 +0000 2018;0;0
438;2256;"Years of planning ✔️
Facing some of the #NorthSea’s harshest conditions ✔️
Ground-breaking technology ✔️
Discover the story of Clair Ridge ➡️ https://t.co/6NKgOweQvO https://t.co/Lzq8cFlAmc";Wed Dec 05 14:46:19 +0000 2018;9;33
439;2255;@jenuhh124 We are very sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any more details you have, including the site address. https://t.co/INHXF4AmFZ;Wed Dec 05 19:14:47 +0000 2018;0;0
440;2254;Shining bright over #PiccadillyCircus in #London in the 1960s 😍  #TBT -  copyright John Hinde Collection/John Hinde Archive @johnhindeprints https://t.co/l2uMjSk9ni;Thu Dec 06 10:31:05 +0000 2018;4;16
441;2253;"Collaboration taking us all to new heights. How #BPVentures is connecting &amp; growing new businesses: https://t.co/P1aYAmtjfX https://t.co/jnyY8G1TnD";Thu Dec 06 15:24:27 +0000 2018;5;21
442;2252;@Perfection7 Hi there. We're really sorry for the inconsistency with the store. We've passed it on to our Customer Careline Team, who will take a look into what's going on and give you an update. Thanks ^AW;Fri Dec 07 10:18:35 +0000 2018;0;0
443;2251;@Rinyah @PicknPay  we're sorry to hear you had a bad experience with swiping your Smart Shopper card at one of our BP Service Stations.  Please DM us your contact details so we can get in contact with you .;Fri Dec 07 12:01:19 +0000 2018;0;0
444;2250;@gummiberry @PicknPay @WildBeanCafeSA    We are sorry to hear you had a bad experience, our client service is important to us. Can you please DM us your details so we can get in contact with you to discuss further?;Fri Dec 07 12:04:13 +0000 2018;0;0
445;2249;@Fisokuh30515714 @PicknPay We're sorry to hear you had a bad experience with swiping your Smart Shopper card at one of our BP Service Stations.  Please DM us your contact details so we can get in contact with you.;Fri Dec 07 12:04:40 +0000 2018;0;0
446;2248;@MonsterMunchDP Hi Dave. We've passed this on to our Customer Careline Team to look into for you. Please can you let us know which BP site this was at? Thanks ^AW;Fri Dec 07 13:35:23 +0000 2018;0;0
447;2247;@benlaw Hi Ben. Sorry you're having trouble registering with the app. Please can you drop our support team a line at bpmeuk@bp.com and they'll look into it for you? Thanks ^AW;Fri Dec 07 13:37:56 +0000 2018;0;0
448;2246;"How many engineers does it take to build a giant structure in 25 metre waves &amp; winds of 120 knots? https://t.co/6NKgOweQvO #engineering https://t.co/QOn9Wafe4O";Fri Dec 07 13:51:47 +0000 2018;11;23
